TABLE S2: P. falciparum functional gene groups																																																
Bozdech & Llinas et al.																																																

This table contains all of the ORFs, the corresponding oligonucleotides, and the expression data																																																
for the P. falciparum functional groups including transcription machinery, cytoplasmic translation																																																
machinery, the glycolytic pathway, ribonucleotied synthesis, deoxyribonucleotide synthesis, DNA																																																
replication machinery, the TCA cycle, the proteaseome, the plastid genome, merozoite invasion,																																																
actin myosin motility, early ring transcripts, mitochondrial genes and the organellar translational group.																																																

Transcription machinery																																																
oligo_ID	ORF_ID	Manual annotation	TP 1	TP 2	TP 3	TP 4	TP 5	TP 6	TP 7	TP 8	TP 9	TP 10	TP 11	TP 12	TP 13	TP 14	TP 15	TP 16	TP 17	TP 18	TP 19	TP 20	TP 21	TP 22	TP 24	TP 25	TP 26	TP 27	TP 28	TP 30	TP 31	TP 32	TP 33	TP 34	TP 35	TP 36	TP 37	TP 38	TP 39	TP 40	TP 41	TP 42	TP 43	TP 44	TP 45	TP 46	TP 47	TP 48
b190	PFB0305c	merozoite surface protein 5	2.852	1.952700899	1.145268107	1.237182695	0.909669682	0.69884487	0.699	0.639434545	0.659833667	0.40541031	0.366	0.36267966	0.355971	0.242	0.25506813	0.186899356	0.187422844	0.307	0.182590562	0.26	0.239664701	0.253477138	0.301321432	0.275096809	0.273772779	0.345	0.319521027	0.378306956	0.457	0.665018175	1.180882774	1.138363482	1.453334232	2.251669768	2.103418257	2.08662965	3.478665894	3.803861349	4.774473506	6.888579786	4.234407482	4.093369697	2.725793647	1.943783881	2.347731017	1.708183572
b192	PFB0310c	merozoite surface protein 4	1.289	0.881040095	0.568441958	0.81846343	0.526074062	0.488303573	0.354	0.301955184	0.334471878	0.177270663	0.143	0.121323446	0.172289963	0.104	0.140582099	0.098122163	0.130428763	0.193	0.166963435	0.223	0.241522571	0.279666655	0.60715366	0.556591184	0.697546838	0.954	0.961059306	1.431649817	1.634	1.989788521	2.199499812	2.352398534	2.456529049	2.341090347	1.992453695	1.846744993	2.468688461	2.127867146	1.882266222	2.440004085	1.682594343	1.538306201	1.521346505	1.424601092	1.59746422	1.117195206
b197	PFB0315w	41 kDa antigen	1.942	1.801599045	0.969201975	0.956349806	0.723351794	0.570744435	0.486	0.4298421	0.429477527	0.329877578	0.257	0.312343348	0.340308265	0.163	0.286215063	0.252314143	0.316755565	0.323	0.341329193	0.415	0.470969058	0.513501683	0.659478966	0.627764521	0.730333967	0.702	0.758030357	0.882118632	0.854	1.15475438	1.284057618	1.27078873	1.582220202	1.917690089	2.008165535	1.638906065	2.233201549	2.681351769	2.89561927	3.1620995	2.782472023	2.611696322	1.738353671	1.314575502	1.48668649	1.106966558
b218	PFB0340c	cysteine protease, putative	0.544	0.600920497	0.494661878	0.589496046	0.378724591	0.310738651	0.195	0.210776568	0.13925483	0.143358015	0.076	0.083893872	0.07831362	0.038	0.031988741	0.025698662	0.02630496	0.033	0.01727208	0.025	0.042730918	0.073891863	0.307636552	0.435836513	0.759022753	0.884	1.268099104	1.895120742	2.321	2.342609324	2.487451309	2.385299378	3.330838125	3.557422957	3.662815259	2.527028391	1.745220163	1.653281092	1.128222414	1.011454726	0.759959602	0.727007718	0.818656617	0.97762243	1.07001148	0.788742111
b225	PFB0345c	cysteine protease, putative	0.848	0.576511703	1.011960884	0.737502584	0.686818909	0.475620375	0.605	0.409711731	0.662436527	0.445488883	0.529	0.530467442	0.437132404	0.582	0.801402186	0.331746375	0.402246695	0.863	0.692528166	0.446	0.441243169	0.360105891	0.363570477	0.602174117	0.66967772	0.87	0.917790895	1.209327217	1.044	1.442878781	2.031606094	1.788974436	2.068909258	2.348631792	1.993435612	1.824770898	1.44955324	1.340078213	1.228306729	1.075322309	1.040391993	0.965392493	0.833583049	0.479069396	0.691101544	0.733052798
b230	PFB0350c	cysteine protease, putative	0.679	0.549778294	0.791459045	0.56419581	0.460314781	0.389374561	0.33	0.284193114	0.203025736	0.18806105	0.143	0.074859148	0.096824117	0.112	0.094282611	0.040884235	0.077818843	0.261	0.079780562	0.125	0.06502531	0.110370121	0.322973289	0.458228111	0.594267295	0.963	1.491098158	1.437925023	1.744	2.09962177	2.279225853	1.94607517	2.91243952	3.411980178	3.630409662	2.569145535	1.711205347	1.632958813	1.170303359	1.113121498	0.962696428	0.894272223	0.716468079	0.678490617	0.626900821	0.519387798
b444	PFB0665w	Ser/Thr protein kinase, putative	4.192	3.414901994	1.515006904	2.1644372	1.28352328	0.988022039	0.84	0.90468143	0.735317552	0.490191895	0.521	0.378167791	0.323221665	0.152	0.314836577	0.084104708	0.071242597	0.277	0.035366641	0.079	0.046446651	0.03460758	0.027064799	 	0.018852617	0.037	 	0.092335586	0.19	0.3761415	0.602165844	1.13178343	1.546632327	2.045895298	1.939426323	2.216643393	2.978910232	4.30594246	4.776747983	7.469905681	5.064778713	4.506921056	3.814273923	2.8056503	3.157163066	2.074141754
b521	PFB0815w	protein kinase, putative	2.013	2.144484123	0.9951927	1.596446361	0.888967743	0.49084022	0.529	0.504442787	0.510167211	0.3668732	0.265	0.228449476	0.185104913	0.092	0.097649841	0.063078536	0.05041784	0.069	0.053461198	0.029	0.037157319	0.04115496	0.05954256	0.088766701	0.126230565	0.181	0.266267514	0.493950561	0.714	0.908005594	1.753972114	1.902481791	2.184329468	3.164188737	2.526655079	2.473008567	4.022902637	4.384840887	3.731550086	3.791651585	2.614940975	2.382530807	1.801503841	1.641213815	1.884478963	1.67863413
c630	PFC0945w	protein kinase, putative	1.642	1.423844478	0.718517364	1.089176195	0.53825169	0.764797544	0.625	0.532862086	0.670245186	0.349916865	0.336	0.193601258	0.189376574	0.155	0.192774263	0.089945317	0.095355477	0.234	0.089650318	0.119	0.078959306	0.073891863	0.067662003	0.107159803	0.153279978	0.269	0.294558446	0.629316344	0.717	1.178827485	2.129153292	2.191185316	2.50269727	2.696617085	2.940072031	2.432722689	4.279321611	3.912645665	2.655644578	3.409749254	2.166977464	2.080927997	1.92895242	1.290507528	1.506827923	1.264942348
d49176_26	PFD0255w	Plasmodium yoelii blood stage membrane protein ag-1	1.475	1.147211801	1.040466857	0.781777997	0.669770215	0.572012777	0.461	0.562465543	0.443793415	0.537977927	0.335	0.33944754	0.321797778	0.231	0.308102091	0.202084925	0.215919877	0.304	0.326524572	0.466	0.448674649	0.44522185	0.555730557	0.595776504	0.751645639	0.811	0.974372709	1.093683666	1.294	1.48274976	1.587016506	1.744558599	2.080451371	2.401422165	2.685737077	2.616756257	2.301231025	2.72797362	2.01192091	2.035943649	1.55633896	1.558061828	1.269893655	1.21715718	1.38472073	1.344498392
d49942_10	PFD0110w	reticulocyte binding protein, putative	2.744	3.115023038	1.39343737	1.501570477	1.785241976	1.010851826	0.742	1.09769591	0.409955802	0.616593609	0.393	0.511107297	0.414350256	0.144	0.119536882	0.120316463	0.104123799	0.095	0.049348799	0.047	0.04365985	0.099146039	0.04149936	0.048781701	0.046721703	0.039	0.041604301	0.070820501	0.132	0.255776223	0.428644509	0.61688775	1.497578691	2.453135005	2.287050048	2.608515889	3.220938442	5.368680831	6.115374852	8.32364671	6.181652365	7.32934437	3.38255607	2.930575053	2.83238325	2.116192779
d49942_9	PFD0110w	reticulocyte binding protein, putative	3.123	4.201794041	1.384214929	2.370634303	1.847347939	1.664037198	0.902	1.161639385	0.498454183	0.661296621	0.445	0.487875139	0.489816113	0.159	0.121220491	0.16937754	0.131524797	0.101	0.052638723	0.051	0.056664914	0.122529537	0.046010159	0.055179299	0.058197211	0.044	0.054917676	0.080681583	0.138	0.228694025	0.474604201	0.69255932	1.447563175	2.602887145	2.35775321	2.259676061	3.503522923	4.937130167	6.407666314	9.998542496	6.186508564	8.376393656	4.285030281	3.508209164	4.65769696	3.010630804
e11111_1	PFE0075c	rhoptry-associated protein, putative	1.436	1.110017491	0.638029991	1.006950353	0.657592586	0.6341605	0.551	0.44405175	0.525784606	0.262052283	0.215	0.122614123	0.115334604	0.08	0.072395576	0.035043629	0.0383614	0.079	0.024674399	0.053	0.023223325	0.02057748	0.036988561	0.075971499	0.124591204	0.26	0.395240845	0.755717461	0.843	1.706930167	2.296108901	2.641924516	3.02305044	3.922645949	3.702094741	3.663275524	5.588890777	4.354954998	2.993428837	4.058853101	1.916894942	1.643669698	1.613201297	1.359273402	1.596205324	1.297901226
e18550_1	PFE0370c	subtilisin-like protease precursor, putative	3.24	2.743079798	1.338102323	1.650841899	0.975428963	0.971533852	0.958	0.774426233	0.825117402	0.588846887	0.477	0.44141086	0.437132404	0.332	0.383023106	0.122652701	0.187422844	0.332	0.180123117	0.295	0.12354809	0.159007802	0.07307496	0.133549897	0.121312494	0.277	0.152271737	0.13626222	0.288	0.602578682	0.999857884	1.285594041	1.766892744	2.309847034	1.97968784	1.974011947	2.973677255	4.076419813	4.668702727	4.954303375	4.422576362	3.700890755	2.53060194	1.244663475	1.816501739	1.344498392
e21208_5	PFE0420c	guanidine nucleotide exchange factor, putative	0.845	0.958915636	0.544128081	0.932314567	0.669770215	0.717869667	0.558	0.480760014	0.438587655	0.351458352	0.369	0.2374842	0.26911407	0.469	0.517712543	0.200916819	0.24989712	0.439	0.322412152	0.403	0.305618953	0.352623184	0.384320159	0.483818515	0.394265604	0.665	0.825429299	1.329453182	1.254	1.62267448	1.626410472	1.817762601	2.285322266	2.345399707	2.614051998	2.080220548	2.102375418	2.074072802	1.28972195	1.797417492	1.192141118	1.268312408	1.477715314	1.475029345	1.456474341	0.897847664
e24991_1	PFE0080c	rhoptry-associated protein 2	1.621	1.450577886	0.696718685	1.261217934	0.831732846	0.644307089	0.558	0.524573121	0.614282988	0.295964931	0.214	0.14713695	0.093976343	0.074	0.05892663	0.037379874	0.027401	0.033	0.02549688	0.016	0.016720793	0.02151282	0.0180432	0.047981999	0.095082761	0.167	0.255450411	0.573735667	0.644	1.354861682	2.549356193	2.436295266	2.84126354	4.68325797	4.626145434	3.916893908	6.040241172	5.289782403	3.300505486	3.76949348	2.338150517	1.776690977	1.556940155	0.801123202	1.141765166	1.085372761
e7539_1	PFE0355c	serine protease belonging to subtilisin family, putative	1.241	0.86825451	0.894583496	0.719792404	0.605228719	0.616404008	0.439	0.473655207	0.428176058	0.339126478	0.228	0.22070543	0.237788622	0.266	0.238231941	0.117980225	0.090971317	0.285	0.087182879	0.148	0.12354809	0.13749498	0.238170239	0.366262603	0.517217435	0.779	0.839574727	1.207534317	1.344	1.512841051	1.907796327	2.317030317	2.403628234	3.020900509	2.698502932	2.675353917	2.666236058	2.182856976	1.387531653	1.741370411	1.347532247	1.27094646	1.623535043	1.233202496	1.465286311	1.241075481
f12313_1	PF08_0108	pepsinogen, putative	4.37	2.766326493	1.442065224	2.044261079	1.316402848	0.882751391	0.968	0.820607656	0.937041877	0.471694095	0.436	0.38462116	0.3474277	0.178	0.196141493	0.114475855	0.097547562	0.142	0.051816241	0.057	0.052949181	0.0514437	0.036988561	0.023191299	0.0155739	0.041	0.024962579	0.060959419	0.128	0.304674616	0.786004614	1.102995265	1.372540016	1.808877388	1.552522999	1.65813348	3.805731144	3.802666004	5.228264776	7.894821206	5.065992618	4.93891125	4.082949409	2.535170866	3.206257753	2.316219729
f13307_1	MAL6P1.299	Plasmodium falciparum membrane protein pf12 precursor	1.363	1.347131243	0.788943797	0.852618793	0.552864851	0.511133359	0.391	0.414448293	0.36961096	0.286716031	0.227	0.171659777	0.207887061	0.132	0.13805668	0.071255382	0.080010919	0.098	0.055106161	0.081	0.075243573	0.08230992	0.242681034	0.240709699	0.372134263	0.523	0.677318013	1.066789831	1.441	1.602362876	1.630162347	1.993781228	2.254543681	3.013359064	2.936144129	2.243195544	2.70548385	3.114097778	2.704549362	3.554429065	2.142697628	1.9386873	1.777391903	1.562132977	1.859302247	1.391095558
f23699_1	NULL	#N/A	1.316	0.712503358	1.004415142	0.661601801	0.751360368	0.464205482	0.462	0.335111045	0.331868979	0.243554483	0.256	0.201345304	0.203615422	0.298	0.295474968	0.079432232	0.156733727	0.225	0.07237824	0.18	0.079888241	0.112240797	0.198475199	0.208721706	0.302461541	0.587	0.714761897	1.053342807	1.27	1.780653938	1.938748769	2.061227637	2.032359387	3.255763868	4.445459627	3.117583924	4.347351243	3.07225759	2.618112994	2.419149306	1.603684729	1.481673375	1.481159896	1.544941509	1.579840429	1.301310798
f32325_1	PF08_0129	protein phosphatase, putative	1.778	1.173945209	0.761276274	0.914604386	0.636890574	0.521279948	0.505	0.416816574	0.471123799	0.275925644	0.219	0.205217318	0.206463174	0.128	0.234864723	0.079432232	0.118372323	0.287	0.074023203	0.195	0.092893301	0.10662876	0.212909761	0.223916001	0.323773214	0.488	0.587452691	0.868671662	1.093	1.633206396	2.467754382	2.486468893	2.74796556	3.186813072	3.315191417	2.728458217	2.882099073	3.707031615	2.74890492	3.298958419	1.908397028	1.787227342	1.736057191	1.233202496	1.388497267	1.050140812
f37292_1	MAL6P1.108	calcium-dependent protein kinase	1.191	0.967051924	0.583533343	0.767862883	0.546776037	0.423619203	0.432	0.401422766	0.37091239	0.294423443	0.313	0.321378072	0.402959161	0.451	0.421746298	0.431036635	0.532675442	0.734	0.79122577	0.77	0.710633732	0.693086937	0.857051989	0.906060113	0.767219535	1.018	0.897820791	1.053342807	1.198	1.310476974	1.447261463	1.457500087	1.621655486	1.853048911	1.851047371	1.555587411	2.230585061	2.381298533	1.898188783	2.071135952	1.721442053	1.235386365	1.314672948	1.047534457	1.292825537	0.846704425
f49857_1	MAL7P1.73	calcium/calmodulin-dependent protein kinase, putative	0.763	1.015869443	0.59778633	1.227062646	1.165400169	0.750846042	0.259	1.100064226	0.832926061	0.827776909	0.241	0.765370268	0.689159852	0.329	0.28284782	0.387816157	0.381421909	0.22	0.310897433	0.28	0.434740639	0.492924189	0.867877931	0.920454718	0.979516448	1.488	1.587620082	1.871812709	2.19	2.327563678	2.18261654	1.707545272	1.809213556	1.666666692	1.895236788	1.373385	0.98512056	0.879837218	0.627801176	0.770321838	0.700473988	0.753348631	0.802582015	0.763301944	0.959233825	0.76260224
f51805_1	PF07_0072	calmodulin-domain protein kinase, putative	1.902	1.438954677	0.830025908	0.824788489	0.688036657	0.602452467	0.527	0.538782806	0.482836826	0.426991083	0.316	0.272332419	0.308982818	0.151	0.188565222	0.150687601	0.178654523	0.131	0.172720795	0.222	0.184857668	0.246929759	0.423113051	0.379857495	0.436069232	0.519	0.525046251	0.836399071	0.949	1.150992968	1.397549979	1.670531944	2.192024286	2.901314406	2.307671706	2.224883761	2.727724235	3.368724651	3.277759087	3.732997851	2.566381302	2.482626042	1.676351604	1.837196748	1.706982905	1.514975765
f5774_1	MAL6P1.221	Plasmodium falciparum MSP8-like protein	1.838	1.52729112	0.826672261	1.086646201	0.75014262	0.580891023	0.735	0.767321426	0.681958214	0.55801719	0.559	0.442701518	0.477001152	0.481	0.456260474	0.376134958	0.538155636	0.437	0.417819853	0.227	0.196004859	0.167425865	0.126302401	0.203923496	0.179509698	0.227	0.22715948	0.438369911	0.574	0.856098063	1.207145456	1.586635309	1.860190839	2.612583399	2.217328803	1.594042242	3.279810287	3.450013768	2.961583988	3.16991977	2.168191514	1.992686074	1.957657179	1.711125842	1.967562185	1.432010149
f739_1	PF07_0128	erythrocyte binding antigen	4.105	3.590412642	1.790005342	2.072091308	1.569697838	1.213783219	0.989	1.085854541	0.770456634	0.689043343	0.453	0.52659539	0.415774122	0.166	0.16246914	0.143678887	0.115084196	0.127	0.06333096	0.049	0.055735979	0.049573019	0.034282079	0.034387101	0.022951013	0.023	0.022466323	0.043926637	0.081	0.195593573	0.410823408	0.679399022	1.074370796	2.111613881	2.151535693	1.954784641	3.710228151	3.912645665	4.352527356	7.443837286	6.442661046	5.123297408	4.887827767	3.89559042	4.0761141	3.1947466
f8511_1	PFI1475w	merozoite surface protein 1, precursor	1.9	1.948051671	0.783074953	1.409224435	0.737964992	0.514938311	0.541	0.394317959	0.398242775	0.232764073	0.197	0.218124075	0.1865288	0.078	0.069870144	0.050229205	0.033977239	0.048	0.027964322	0.026	0.038086254	0.068279819	0.154269363	0.171935503	0.276231833	0.417	0.553337208	0.800540572	1.154	1.281890229	1.535429028	1.927157278	2.31129202	2.821590081	2.883116875	2.510547874	3.305975482	3.273089978	3.653074931	4.538512069	2.600372957	2.319312772	2.483526441	1.7340478	2.875183607	1.576347652
i10472_1	PFL2520w	reticulocyte-binding protein, putative	3.704	3.037147288	1.355708956	1.972155286	1.301789723	0.688698281	0.847	0.808766287	0.6507235	0.476318534	0.504	0.375586436	0.267690183	0.157	0.154051046	0.106299009	0.067954479	0.105	0.052638723	0.033	0.030654789	0.04115496	0.027064799	0.030388599	0.020491975	0.024	0.033283439	0.051098334	0.138	0.321224831	0.71190633	0.889140853	1.642815835	2.985347835	2.723052726	2.245942333	3.602950727	4.480475276	6.338289881	7.911765694	6.130664882	6.315221285	3.583488565	1.500243608	2.152611318	1.567255505
i11448_2	PFI0265c	rhoptry protein, putative	1.117	1.211139588	0.621261807	1.048695772	0.694125471	0.564402836	0.442	0.410895889	0.355295033	0.258969309	0.154	0.135520871	0.101095767	0.064	0.052192157	0.039716116	 	0.048	0.02138448	0.019	0.017649726	0.027124859	0.058640398	0.120754694	0.209837834	0.33	0.533367103	0.799644122	0.92	1.878450635	2.18261654	2.687163006	3.28563167	4.224305038	4.556424189	4.203473763	4.605078695	4.386036232	2.805770916	2.514299135	1.583046896	1.348652096	1.486900821	0.954700472	1.221071926	1.071734609
i11448_5	PFI0265c	rhoptry protein, putative	1.073	1.055388367	0.603655224	1.0575509	0.842692654	0.523816557	0.455	0.457077277	0.352692134	0.265135257	0.17	0.135520871	0.102519644	0.062	0.057243015	0.044388597	0.031785159	0.038	0.020562	0.02	0.01857866	0.027124859	0.058640398	0.110358597	0.214755894	0.343	0.513397049	0.934113454	1.025	1.751314876	2.105704378	2.21668326	3.064409601	3.017668681	3.988835057	2.895095526	4.382674225	3.75484881	2.966133214	3.077377061	1.444651739	1.220898843	1.362896824	0.931778514	1.21981303	1.077417184
i1225_2	PF14_0492	protein phosphatase 2b regulatory subunit, putative	0.82	0.778755759	0.664020716	0.652746674	0.394555537	0.471815423	0.304	0.232091042	0.27850966	0.186519563	0.197	0.092928596	0.121030141	0.106	0.180988938	0.04555672	0.047129722	0.303	0.265661051	0.264	0.241522571	0.285278707	0.593621273	0.53100078	0.765580199	1.031	1.214845592	1.705967183	1.91	1.658783958	2.410539147	2.098240964	2.252619919	2.470372704	2.509961322	1.835758055	2.364027681	2.144603249	1.554717789	1.42594255	1.076811821	1.149778573	1.120629549	1.378757039	1.170718419	0.873980797
i14201_1	PFI1475w	merozoite surface protein 1, precursor	2.353	2.17586676	0.878653662	1.208087394	0.839039409	0.520011605	0.497	0.481944172	0.395639875	0.352999839	0.206	0.224577444	0.165170539	0.077	0.063135678	0.053733566	0.033977239	0.044	0.023851919	0.021	0.034370521	0.060797098	0.127204562	0.180732197	0.268854719	0.343	0.55999386	0.779025494	1.028	1.537666385	1.677997949	2.150059505	2.652743589	3.057530716	3.071658485	2.429060377	3.452500699	3.227663757	3.005939275	4.180071169	2.80675186	2.565599704	2.067882985	1.415432281	1.63648804	1.38427655
i14975_1	PF07_0128	erythrocyte binding antigen	3.999	3.502076199	1.701972276	1.628071656	1.417477338	1.121195768	0.898	1.011253819	0.680656783	0.715248555	0.452	0.567896997	0.468457831	0.168	0.153209235	0.128493309	0.099739638	0.106	0.064975923	0.039	0.041801987	0.054249718	0.030673442	0.025590401	0.019672296	0.017	0.018305892	0.040340792	0.085	0.208382399	0.468038559	0.62758048	1.199409472	2.066364954	2.305707873	2.221221448	2.790520578	4.804437253	5.47620068	8.026466508	6.4815089	7.156811682	3.738493664	3.199908471	4.286339949	2.83560729
i6653_2	PFI1475w	merozoite surface protein 1, precursor	2.447	2.336267209	1.098317052	1.046165779	0.920629563	0.640502099	0.567	0.503258664	0.372213859	0.393078413	0.241	0.243937569	0.1779855	0.08	0.065661103	0.053733566	0.041649519	0.043	0.02714184	0.02	0.037157319	0.066409142	0.138932639	0.179932495	0.304920595	0.327	0.623232425	0.764682073	0.979	1.187102536	1.726771436	1.715770434	2.556560081	2.694462276	2.859548998	2.093038752	2.625679787	3.359161042	3.110572816	3.467099972	2.971854808	2.993638742	1.842838552	1.209134385	1.695653443	1.279717069
i7438_2	PFI1685w	cAMP-dependent protein kinase catalytic subunit	1.387	1.517992525	0.797327889	1.324468675	0.926718377	0.46040053	0.509	0.410895889	0.481535396	0.266676721	0.252	0.180694501	0.165170539	0.082	0.119536882	0.061910412	0.051513878	0.112	0.091295281	0.054	0.050162383	0.077633217	0.133519682	0.172735204	0.231969151	0.418	0.537527579	0.864189356	1.084	1.336806854	2.614074956	2.438762834	2.506544565	3.585434186	3.08442434	2.730289483	4.476869052	3.916231983	2.803496167	3.468403298	2.063788158	1.895224891	1.612053194	1.33176697	1.620123145	1.178567025
i9716_2	PF14_0392	Ser/Thr protein kinase, putative	1.262	1.221600421	1.276898432	0.799488253	0.649068203	1.047633115	0.652	0.679695213	0.689766873	0.574973526	0.582	0.316215381	0.408654709	0.629	0.605260656	0.181058756	0.292642669	0.606	0.398902812	0.386	0.224801785	0.225416937	0.487166419	0.443033816	0.756563699	1.018	0.715593972	1.155539549	1.216	1.279633364	1.313134178	1.531526645	2.236268746	2.190260674	2.301779971	1.836673578	1.308261	1.469184666	0.999705168	1.158741267	0.908066795	1.041781024	1.374378673	1.300822354	1.301637507	1.177430591
